PMC2538910	M03002	120	131	citric acid
PMC2538910	M03007	50	57	glucose
PMC2538910	M03008	51	58	glucose
PMC2538910	M04002	30	37	glucose
PMC2538910	M04002	120	131	citric acid
PMC2538910	M05001	50	57	glucose
PMC2538910	M05002	51	58	glucose
PMC2538910	M06004	91	98	ethanol
PMC2538910	M06004	113	120	ethanol
PMC2538910	M08000	91	98	ethanol
PMC2538910	M08000	113	120	ethanol
PMC2538910	M09000	7	14	glucose
PMC2538910	M09002	35	42	oxalate
PMC2538910	M09002	69	76	glucose
PMC2538910	M10001	41	48	glucose
PMC2538910	M11001	41	48	glucose
PMC2538910	R00000	66	73	glucose
PMC2538910	R00002	75	82	glucose
PMC2538910	R00003	177	184	glucose
PMC2538910	R00004	70	77	glucose
PMC2538910	R00005	47	54	glucose
PMC2538910	R00006	24	31	glucose
PMC2538910	R00007	32	39	glucose
PMC2538910	R00007	97	104	glucose
PMC2538910	R00008	29	36	glucose
PMC2538910	R00008	74	81	glucose
PMC2538910	R00009	22	29	glucose
PMC2538910	R00009	57	64	glucose
PMC2538910	R00023	19	26	glucose
PMC2538910	R00025	27	34	glucose
PMC2538910	R00026	14	21	glucose
PMC2538910	R00026	45	52	glucose
PMC2538910	R00030	94	101	glucose
PMC2538910	R00033	87	94	glucose
PMC2538910	R00034	46	53	glucose
PMC2538910	R00035	63	70	glucose
PMC2538910	R00038	31	37	malate
PMC2538910	R00038	42	50	arginine
PMC2538910	R00039	108	115	glucose
PMC2538910	R00043	22	48	taurochenodeoxycholic acid
PMC2538910	R00043	57	83	glycochenodeoxycholic acid
PMC2538910	R00043	90	106	glycocholic acid
PMC2538910	R00043	113	122	ornithine
PMC2538910	R00043	129	139	citrulline
PMC2538910	R00043	141	147	β-OH-B
PMC2538910	R00043	149	166	β-hydroxybutyrate
PMC2538910	R01000	124	131	glucose
PMC2538910	R01000	193	200	glucose
PMC2538910	R01002	49	75	glycochenodeoxycholic acid
PMC2538910	R01002	155	162	glucose
PMC2538910	R01003	57	64	glycine
PMC2538910	R01003	68	75	taurine
PMC2538910	R01004	45	52	glucose
PMC2538910	R01007	22	48	taurochenodeoxycholic acid
PMC2538910	R01007	57	83	glycochenodeoxycholic acid
PMC2538910	R01007	90	106	glycocholic acid
PMC2538910	R01008	4	14	Citrulline
PMC2538910	R01008	19	28	ornithine
PMC2538910	R01008	30	34	urea
PMC2538910	R01009	4	16	Hypoxanthine
PMC2538910	R01009	31	37	purine
PMC2538910	R01010	14	24	citrulline
PMC2538910	R01010	29	38	ornithine
PMC2538910	R01010	102	106	urea
PMC2538910	R01011	112	119	glucose
PMC2538910	R01011	166	170	urea
PMC2538910	R01012	17	27	citrulline
PMC2538910	R01012	32	41	ornithine
PMC2538910	R01012	107	111	urea
PMC2538910	R01012	132	139	glucose
PMC2538910	R01013	0	12	Hypoxanthine
PMC2538910	R01013	16	22	purine
PMC2538910	R01013	58	65	adenine
PMC2538910	R01013	70	77	guanine
PMC2538910	R01013	130	137	glucose
PMC2538910	R01014	0	8	Xanthine
PMC2538910	R01014	12	18	purine
PMC2538910	R01014	39	51	hypoxanthine
PMC2538910	R01015	17	29	hypoxanthine
PMC2538910	R01015	34	42	xanthine
PMC2538910	R01016	0	12	Hypoxanthine
PMC2538910	R01016	81	87	purine
PMC2538910	R01017	15	28	hippuric acid
PMC2538910	R01018	44	51	glucose
PMC2538910	R01018	106	118	benzoic acid
PMC2538910	R01018	135	148	hippuric acid
PMC2538910	R01018	163	170	glucose
PMC2538910	R02000	36	43	glucose
PMC2538910	R02001	46	53	lactate
PMC2538910	R02001	71	79	glycerol
PMC2538910	R02001	81	98	β-hydroxybutyrate
PMC2538910	R02002	58	65	glucose
PMC2538910	R02002	170	180	amino-acid
PMC2538910	R02005	20	27	glucose
PMC2538910	R02005	32	40	pyruvate
PMC2538910	R02011	15	21	β-OH-B
PMC2538910	R02011	23	40	β-hydroxybutyrate
PMC2538910	R02012	54	61	glucose
PMC2538910	R02013	30	38	pyruvate
PMC2538910	R02013	40	47	lactate
PMC2538910	R02013	53	60	alanine
PMC2538910	R02013	120	127	glucose
PMC2538910	R02014	31	37	malate
PMC2538910	R02014	109	116	lactate
PMC2538910	R02014	121	129	pyruvate
PMC2538910	R02014	165	173	pyruvate
PMC2538910	R02014	229	235	malate
PMC2538910	R02014	244	256	oxaloacetate
PMC2538910	R02015	38	44	malate
PMC2538910	R02015	59	66	glucose
PMC2538910	R02017	14	22	glycerol
PMC2538910	R02017	24	41	β-hydroxybutyrate
PMC2538910	R02017	87	94	glucose
PMC2538910	R02017	133	141	glycerol
PMC2538910	R02017	146	163	β-hydroxybutyrate
PMC2538910	R02018	30	38	glycerol
PMC2538910	R02018	43	60	β-hydroxybutyrate
PMC2538910	R02019	31	38	leucine
PMC2538910	R02019	39	49	isoleucine
PMC2538910	R02020	106	123	β-hydroxybutyrate
PMC2538910	R02020	137	145	glycerol
PMC2538910	R02021	97	105	glycerol
PMC2538910	R02021	110	127	β-hydroxybutyrate
PMC2538910	R03001	96	103	glucose
PMC2538910	R03004	68	75	glucose
PMC2538910	R03004	194	201	glucose
PMC2538910	R03005	193	200	glucose
PMC2538910	R03007	127	134	lactate
PMC2538910	R03007	136	153	β-hydroxybutyrate
PMC2538910	R03007	176	186	isoleucine
PMC2538910	R03007	188	194	valine
PMC2538910	R03008	24	32	glycerol
PMC2538910	R03010	13	20	glucose
PMC2538910	R03011	85	92	glucose
PMC2538910	R03012	92	99	glucose
PMC2538910	R03015	86	94	glycerol
PMC2538910	R03018	63	71	glycerol
PMC2538910	R03019	97	104	glucose
PMC2538910	R03022	51	58	leucine
PMC2538910	R03022	59	69	isoleucine
PMC2538910	R03022	77	85	glycerol
PMC2538910	R03026	79	87	glycerol
PMC2538910	R03027	126	134	glycerol
PMC2538910	R03030	50	58	glycerol
PMC2538910	R03031	147	155	glycerol
PMC2538910	R03036	101	109	glycerol
PMC2538910	R03037	88	96	glycerol
PMC2538910	R03038	59	67	glycerol
PMC2538910	R03040	78	86	glycerol
PMC2647729	D00011	29	36	glucose
PMC2647729	D00011	54	61	lactate
PMC2647729	D00011	144	151	lactate
PMC2647729	D00012	38	45	glucose
PMC2647729	D00012	180	187	glucose
PMC2647729	D00013	34	41	glucose
PMC2647729	D00013	166	173	glucose
PMC2647729	D00014	32	39	glucose
PMC2647729	D00014	68	75	lactate
PMC2647729	D00014	77	84	alanine
PMC2647729	D00016	23	29	ketone
PMC2647729	D00022	55	62	citrate
PMC2647729	D00022	64	73	succinate
PMC2647729	D00022	79	86	formate
PMC2647729	D00024	19	36	2-hydroxybutyrate
PMC2647729	D00026	13	22	ornithine
PMC2647729	D00026	27	37	asparagine
PMC2647729	D00028	0	9	Ornithine
PMC2647729	D00028	47	51	urea
PMC2647729	D00029	8	17	ornithine
PMC2647729	D00029	92	101	threonine
PMC2647729	D00029	103	109	valine
PMC2647729	D00029	111	121	isoleucine
PMC2647729	D00029	123	130	leucine
PMC2647729	D00029	132	139	glycine
PMC2647729	D00029	141	149	tyrosine
PMC2647729	D00030	39	48	threonine
PMC2647729	D00030	53	60	glycine
PMC2647729	D00032	86	94	creatine
PMC2647729	D00032	106	116	creatinine
PMC2647729	D00033	0	7	Choline
PMC2647729	D00033	64	76	phospholipid
PMC2647729	D00034	77	84	choline
PMC2647729	D00034	100	107	betaine
PMC2647729	D00034	109	124	dimethylglycine
PMC2647729	D00034	126	135	carnitine
PMC2647729	D00034	141	157	acetyl carnitine
PMC2647729	D00035	155	161	ketone
PMC2647729	M01002	33	42	phosphate
PMC2647729	M01003	0	39	3-(trimethylsilyl)propionate-2,2,3,3-d4
PMC2647729	M02001	203	207	TMSP
PMC2647729	M03001	67	71	TMSP
PMC2647729	R00001	100	107	glucose
PMC2647729	R00001	203	210	lactate
PMC2647729	R00002	52	58	valine
PMC2647729	R00002	82	90	alanines
PMC2647729	R00006	14	21	alanine
PMC2647729	R00006	29	36	glucose
PMC2647729	R00006	43	50	lactate
PMC2647729	R00006	57	63	valine
PMC2647729	R00025	51	57	valine
PMC2647729	R00025	59	66	ethanol
PMC2647729	R00025	68	75	lactate
PMC2647729	R00025	77	84	alanine
PMC2647729	R00025	86	93	acetate
PMC2647729	R00025	95	102	citrate
PMC2647729	R00025	104	117	phenylalanine
PMC2647729	R00025	119	127	tyrosine
PMC2647729	R00025	129	137	methanol
PMC2647729	R00025	139	151	formaldehyde
PMC2647729	R00025	157	168	formic acid
PMC2647729	R00025	252	259	glucose
PMC2647729	R00025	261	269	pyruvate
PMC2647729	R00025	271	278	acetone
PMC2647729	R00025	280	292	acetoacetate
PMC2647729	R00025	294	311	3-hydroxybutyrate
PMC2647729	R00025	316	333	2-hydroxybutyrate
PMC2647729	R00025	335	342	choline
PMC2647729	R00025	344	351	betaine
PMC2647729	R00025	378	393	dimethylglycine
PMC2647729	R00025	395	404	sarcosine
PMC2647729	R00025	406	416	asparagine
PMC2647729	R00025	422	431	ornithine
PMC2647729	R00032	14	31	2-hydroxybutyrate
PMC2647729	R00032	38	55	3-hydroxybutyrate
PMC2647729	R00032	61	68	acetone
PMC2647729	R00032	75	82	acetate
PMC2647729	R00032	92	104	acetoacetate
PMC2647729	R00032	111	129	acetyl-l-carnitine
PMC2647729	R00032	136	143	alanine
PMC2647729	R00032	150	160	asparagine
PMC2647729	R00032	167	174	betaine
PMC2647729	R00032	181	190	carnitine
PMC2647729	R00032	197	204	choline
PMC2647729	R00032	211	218	citrate
PMC2647729	R00032	224	232	creatine
PMC2647729	R00032	239	249	creatinine
PMC2647729	R00032	256	271	dimethylglycine
PMC2647729	R00032	273	277	EtOH
PMC2647729	R00032	279	286	ethanol
PMC2647729	R00032	293	302	glutamine
PMC2647729	R00032	310	317	glucose
PMC2647729	R00032	324	331	glycine
PMC2647729	R00032	338	345	lactate
PMC2647729	R00032	352	358	lysine
PMC2647729	R00032	360	373	MeOH,methanol
PMC2647729	R00032	380	389	ornithine
PMC2647729	R00032	396	403	proline
PMC2647729	R00032	410	418	pyruvate
PMC2647729	R00032	425	434	sarcosine
PMC2647729	R00032	441	447	serine
PMC2647729	R00032	454	460	valine
PMC2647729	R00036	64	81	2-hydroxybutyrate
PMC2647729	R00036	83	100	3-hydroxybutyrate
PMC2647729	R00036	102	109	acetone
PMC2647729	R00036	111	118	acetate
PMC2647729	R00036	120	132	acetoacetate
PMC2647729	R00036	134	144	creatinine
PMC2647729	R00036	146	156	asparagine
PMC2647729	R00036	158	165	glucose
PMC2647729	R00036	167	182	dimethylglycine
PMC2647729	R00036	184	191	betaine
PMC2647729	R00036	197	204	choline
PMC2647729	R00036	288	294	valine
PMC2647729	R00036	296	303	lactate
PMC2647729	R00036	305	312	alanine
PMC2647729	R00036	314	322	pyruvate
PMC2647729	R00036	324	330	lysine
PMC2647729	R00036	332	340	creatine
PMC2647729	R00036	342	360	acetyl-l-carnitine
PMC2647729	R00036	366	375	carnitine
PMC2721977	A00000	7	13	Borate
PMC2721977	A00001	118	124	borate
PMC2721977	A00002	37	43	borate
PMC2721977	A00003	22	28	borate
PMC2721977	A00003	144	152	mannitol
PMC2721977	A00003	154	161	citrate
PMC2721977	A00003	166	186	α-hydroxyisobutyrate
PMC2721977	A00006	12	18	borate
PMC2721977	A00008	169	175	borate
PMC2721977	A00009	190	196	borate
PMC2721977	A01000	59	65	borate
PMC2721977	A02010	5	11	borate
PMC2721977	A02011	45	51	borate
PMC2721977	A02012	9	15	borate
PMC2721977	A02013	25	31	borate
PMC2721977	A02014	0	6	Borate
PMC2721977	A02015	0	6	Borate
PMC2721977	A02015	292	310	dicarboxylic acids
PMC2721977	A02015	315	324	diketones
PMC2721977	A02016	168	174	borate
PMC2721977	A02017	33	39	borate
PMC2721977	A02017	72	78	borate
PMC2721977	A02018	56	62	borate
PMC2721977	A02018	229	235	borate
PMC2721977	A02020	116	122	borate
PMC2721977	A02021	52	58	borate
PMC2721977	A02021	215	221	borate
PMC2721977	D00002	18	24	borate
PMC2721977	D00003	0	6	Borate
PMC2721977	D00005	202	208	borate
PMC2721977	D00006	77	83	borate
PMC2721977	D00007	53	59	borate
PMC2721977	D00007	147	157	creatinine
PMC2721977	D00009	86	92	borate
PMC2721977	D00010	276	282	borate
PMC2721977	D00010	371	377	borate
PMC2721977	D00012	61	67	borate
PMC2721977	D00012	165	171	borate
PMC2721977	D00013	80	86	borate
PMC2721977	D00013	253	259	borate
PMC2721977	D00013	264	271	citrate
PMC2721977	D00013	273	281	mannitol
PMC2721977	D00013	283	297	methylmalonate
PMC2721977	D00013	302	322	α-hydroxyisobutyrate
PMC2721977	D00014	22	28	borate
PMC2721977	D00014	114	131	ethyl glucuronide
PMC2721977	D00014	168	175	alcohol
PMC2721977	D00014	282	289	alcohol
PMC2721977	D00015	10	16	borate
PMC2721977	D00017	80	86	borate
PMC2721977	M01000	107	113	borate
PMC2721977	M01000	215	225	boric acid
PMC2721977	M01002	93	139	3-(trimethylsilyl)-2,2,3,3-d_4 -propionic acid
PMC2721977	M02007	102	108	borate
PMC2721977	M02008	158	164	borate
PMC2721977	M03002	124	130	borate
PMC2721977	M06000	54	62	mannitol
PMC2721977	M06000	64	71	citrate
PMC2721977	M06000	73	87	methylmalonate
PMC2721977	M06000	89	106	2-hydroxybutyrate
PMC2721977	M06000	108	114	borate
PMC2721977	M06000	164	170	borate
PMC2721977	M06004	33	51	leucine enkephalin
PMC2721977	R00000	111	117	borate
PMC2721977	R00002	17	37	α-hydroxyisobutyrate
PMC2721977	R00002	81	87	borate
PMC2721977	R00002	195	201	borate
PMC2721977	R00003	21	41	α-hydroxyisobutyrate
PMC2721977	R00003	84	90	borate
PMC2721977	R00004	39	53	methylmalonate
PMC2721977	R00006	148	155	citrate
PMC2721977	R00006	160	168	mannitol
PMC2721977	R00007	75	81	borate
PMC2721977	R00007	176	182	borate
PMC2721977	R00007	279	303	α-hydroxyisobutyric acid
PMC2721977	R00007	308	326	methylmalonic acid
PMC2721977	R00007	386	392	borate
PMC2721977	R00008	88	95	citrate
PMC2721977	R00008	100	108	mannitol
PMC2721977	R00010	173	179	borate
PMC2721977	R00010	239	246	citrate
PMC2721977	R00010	254	261	citrate
PMC2721977	R00010	262	268	borate
PMC2721977	R00010	284	292	mannitol
PMC2721977	R00010	300	308	mannitol
PMC2721977	R00010	309	315	borate
PMC2721977	R00013	18	25	citrate
PMC2721977	R00014	21	27	borate
PMC2721977	R00014	74	80	borate
PMC2721977	R00016	18	26	mannitol
PMC2721977	R00016	94	102	mannitol
PMC2721977	R00017	21	27	borate
PMC2721977	R00022	52	59	citrate
PMC2721977	R00022	71	81	boric acid
PMC2721977	R00023	28	35	citrate
PMC2721977	R00023	107	114	citrate
PMC2721977	R00023	171	178	citrate
PMC2721977	R00023	189	195	borate
PMC2721977	R00024	66	89	citrate-[_10 B]-citrate
PMC2721977	R00024	94	117	citrate-[_11 B]-citrate
PMC2721977	R00024	157	180	citrate-[_11 B]-citrate
PMC2721977	R00026	44	52	mannitol
PMC2721977	R00026	64	70	borate
PMC2721977	R00026	107	115	mannitol
PMC2721977	R00026	149	164	borate-mannitol
PMC2721977	R00026	188	196	mannitol
PMC2721977	R00026	216	222	borate
PMC2721977	R00028	34	59	mannitol-[_11 B]-mannitol
PMC2721977	R00029	9	39	α-hydroxy-isobutyrate (α-HIBA)
PMC2721977	R00029	67	73	borate
PMC2721977	R00029	85	91	α-HIBA
PMC2721977	R00029	93	99	borate
PMC2721977	R00032	34	56	α-HIBA-[_11 B]- α-HIBA
PMC2721977	R00034	22	28	borate
PMC2721977	R00034	168	174	borate
PMC2721977	R00035	84	91	citrate
PMC2721977	R00035	92	98	borate
PMC2721977	R00035	104	112	mannitol
PMC2721977	R00035	113	119	borate
PMC2721977	R00035	125	145	α-hydroxyisobutyrate
PMC2721977	R00035	146	152	borate
PMC2721977	R01000	50	56	borate
PMC2721977	R01000	198	204	borate
PMC2721977	R01002	52	58	borate
PMC2721977	R01002	361	367	borate
PMC2721977	R01006	97	103	borate
PMC2721977	R01007	94	100	borate
PMC2721977	R01007	163	169	borate
PMC2721977	R01012	304	310	borate
PMC2721977	R01013	101	107	borate
PMC2721977	R01014	31	37	borate
PMC2721977	R01015	52	58	borate
PMC2721977	R01016	91	97	borate
PMC2721977	R01016	182	188	borate
PMC2721977	R01018	45	52	citrate
PMC2721977	R01018	85	91	borate
PMC2721977	R01018	195	203	mannitol
PMC2721977	R02000	39	45	borate
PMC2721977	R02000	169	175	borate
PMC2721977	R02002	99	105	borate
PMC2721977	R02003	53	59	borate
PMC2721977	R02005	69	77	mannitol
PMC2721977	R02007	85	91	borate
PMC2721977	R02008	27	33	borate
PMC2721977	R02008	269	275	borate
PMC2721977	R02010	86	92	borate
PMC2721977	R02010	265	271	borate
PMC2721977	R02012	143	149	borate
PMC2721977	R02014	67	73	borate
PMC2741455	M01002	68	80	acetonitrile
PMC2741455	R04006	112	128	carboxylic acids
PMC2741455	R04006	140	160	glycerophospholipids
PMC2741455	R04009	47	63	lithocholic acid
PMC2741455	R04009	64	71	glycine
PMC2741455	R04009	98	127	glycerophosphocholine isomers
PMC2741455	R04009	185	206	glycerophosphocholine
PMC2741455	R04010	139	178	12-hydroxy-8E,10E-heptadecadienoic acid
PMC2741455	R04010	180	193	palmitic acid
PMC2741455	R04010	195	207	stearic acid
PMC2741455	R04010	220	232	DHEA sulfate
PMC2741455	R04010	234	248	PC(P-16:0/0:0)
PMC2741455	R04010	250	262	PC(10:0/4:0)
PMC2741455	R04010	264	276	PE(9:0/10:0)
PMC2741455	R04010	278	298	LysoPC(18:2(9Z,12Z))
PMC2741455	R04010	300	326	PE-NMe(18:1(19E)/18:1(9E))
PMC2741455	R04011	0	18	PC(14:0/20:1(11Z))
PMC2741455	R04011	20	50	PC(14:0/22:4 (7Z,10Z,13Z,16Z))
PMC2741455	R04011	56	74	PC(14:0/22:1(13Z))
PMC2741455	R04013	149	178	5β -chol-9(11)-en-24-oic acid
PMC2741455	R04014	29	50	lysophosphatidic acid
PMC2741455	R04014	72	83	sialic acid
PMC2771025	A00000	48	57	melatonin
PMC2771025	A00001	0	9	Melatonin
PMC2771025	A00002	74	83	melatonin
PMC2771025	A00002	198	205	guanine
PMC2771025	A01001	36	57	6-sulphatoxymelatonin
PMC2771025	A01001	129	138	melatonin
PMC2771025	A01002	8	33	8-oxo-7,8-dihydro-guanine
PMC2771025	A01002	83	90	guanine
PMC2771025	A01002	149	184	8-oxo-7,8-dihydro-2'-deoxyguanosine
PMC2771025	A01002	238	245	guanine
PMC2771025	A01003	34	41	8-oxodG
PMC2771025	A01003	46	54	8-oxoGua
PMC2771025	A01003	98	105	guanine
PMC2771025	A01004	0	7	8-oxodG
PMC2771025	A01004	12	20	8-oxoGua
PMC2771025	A01006	86	93	8-oxodG
PMC2771025	A01006	99	107	8-oxoGua
PMC2771025	A01007	23	30	8-oxodG
PMC2771025	A01007	35	43	8-oxoGua
PMC2771025	A02000	42	51	melatonin
PMC2771025	A02000	140	147	8-oxodG
PMC2771025	A02000	173	181	8-oxoGua
PMC2771025	A02001	42	51	melatonin
PMC2771025	A02001	111	119	8-oxoGua
PMC2771025	A02001	145	152	8-oxodG
PMC2771025	A02002	55	64	melatonin
PMC2771025	A02002	83	90	8-oxodG
PMC2771025	A02002	94	102	8-oxoGua
PMC2771025	A03000	25	34	melatonin
PMC2771025	A03000	119	126	guanine
PMC2771025	A03001	34	43	melatonin
PMC2771025	A03001	118	125	guanine
PMC2771025	D00002	0	9	Estradiol
PMC2771025	D00005	46	53	guanine
PMC2771025	D00006	17	24	guanine
PMC2771025	D00006	131	138	guanine
PMC2771025	D00006	165	172	adenine
PMC2771025	D00006	184	192	cytosine
PMC2771025	D00007	78	85	8-oxodG
PMC2771025	D00007	90	98	8-oxoGua
PMC2771025	D00009	0	9	Melatonin
PMC2771025	D00010	0	9	Melatonin
PMC2771025	D00013	0	9	Melatonin
PMC2771025	D00015	22	31	melatonin
PMC2771025	D00015	47	64	hydrogen peroxide
PMC2771025	D00015	77	89	nitric oxide
PMC2771025	D00015	96	109	peroxynitrite
PMC2771025	D00015	126	143	hypochlorous acid
PMC2771025	D00015	156	170	singlet oxygen
PMC2771025	D00018	0	17	Hydrogen peroxide
PMC2771025	D00019	43	50	guanine
PMC2771025	D00020	126	135	melatonin
PMC2771025	D00024	6	18	8-oxoguanine
PMC2771025	D00024	130	137	guanine
PMC2771025	D00025	43	52	melatonin
PMC2771025	D00027	22	34	nitric oxide
PMC2771025	D00028	0	9	Melatonin
PMC2771025	D00028	29	41	nitric oxide
PMC2771025	D00029	132	141	melatonin
PMC2771025	D00030	83	92	melatonin
PMC2771025	D00030	131	138	8-oxodG
PMC2771025	D00030	140	148	8-oxoGua
PMC2771025	D00030	207	214	8-oxodG
PMC2771025	D00030	216	224	8-oxoGua
PMC2771025	D00030	229	238	melatonin
PMC2771025	D00031	64	73	melatonin
PMC2771025	D00031	196	203	8-oxodG
PMC2771025	D00031	262	269	guanine
PMC2771025	D00032	148	155	8-oxodG
PMC2771025	D00033	132	140	8-oxoGua
PMC2771025	D00035	94	103	melatonin
PMC2771025	D00035	150	157	8-oxodG
PMC2771025	D00035	161	169	8-oxoGua
PMC2771025	D00036	25	34	melatonin
PMC2771025	D00036	97	104	guanine
PMC2771025	D00038	54	61	8-oxodG
PMC2771025	D00039	41	49	8-oxoGua
PMC2771025	D00040	31	38	8-oxodG
PMC2771025	D00040	53	61	8-oxoGua
PMC2771025	D00041	94	101	guanine
PMC2771025	D00042	36	45	melatonin
PMC2771025	M00000	182	191	melatonin
PMC2771025	M00000	235	244	melatonin
PMC2771025	M00000	268	277	melatonin
PMC2771025	M01000	166	175	melatonin
PMC2771025	M01000	219	228	melatonin
PMC2771025	M01000	252	261	melatonin
PMC2771025	M01002	24	33	melatonin
PMC2771025	M03004	28	37	melatonin
PMC2771025	M04002	0	10	Creatinine
PMC2771025	M04004	0	7	8-oxodG
PMC2771025	M04004	12	20	8-oxoGua
PMC2771025	M04005	56	66	creatinine
PMC2771025	M04005	76	83	8-oxodG
PMC2771025	M04005	88	96	8-oxoGua
PMC2771025	M04007	4	11	8-oxodG
PMC2771025	M04007	16	24	8-oxoGua
PMC2771025	M04008	16	23	8-oxodG
PMC2771025	M04008	28	36	8-oxoGua
PMC2771025	M04008	65	75	creatinine
PMC2771025	M04010	72	79	8-oxodG
PMC2771025	M04011	108	115	8-oxodG
PMC2771025	M04016	4	12	8-oxoGua
PMC2771025	M04017	84	91	8-oxodG
PMC2771025	M04017	96	104	8-oxoGua
PMC2771025	M04023	32	39	8-oxodG
PMC2771025	M04023	44	52	8-oxoGua
PMC2771025	M04024	69	76	8-oxodG
PMC2771025	M04024	103	111	8-oxoGua
PMC2771025	M04025	32	39	8-oxodG
PMC2771025	M04025	44	52	8-oxoGua
PMC2771025	M05001	57	64	8-oxodG
PMC2771025	M05001	76	84	8-oxoGua
PMC2771025	M05003	89	96	8-oxodG
PMC2771025	M05003	101	109	8-oxoGua
PMC2771025	R00000	211	218	8-oxodG
PMC2771025	R00000	222	230	8-oxoGua
PMC2771025	R00006	5	13	8-oxoGua
PMC2771025	R00006	75	82	8-oxodG
PMC2771025	R00009	147	154	8-oxodG
PMC2771025	R00009	162	170	8-oxoGua
PMC2771025	R00009	264	271	8-oxodG
PMC2771025	R00009	352	360	8-oxoGua
PMC2771025	R00010	49	56	8-oxodG
PMC2771025	R00010	62	70	8-oxoGua
